439,74.72,7472,KOTA BAU BAU,74,74.72,74.72
440,75.02,7501,KAB. BOALEMO,75,75.02,75.02
441,75.01,7502,KAB. GORONTALO,75,75.01,75.01
442,75.04,7503,KAB. PAHUWATO,75,75.04,75.04
443,75.03,7504,KAB. BONE BOLANGO,75,75.03,75.03
444,75.05,7505,KAB. GORONTALO UTARA,75,75.05,75.05
445,75.71,7571,KOTA GORONTALO,75,75.71,75.71
446,76.05,7601,KAB. MAJENE,76,76.05,76.05
447,76.04,7602,KAB. POLEWALI MANDAR,76,76.04,76.04
448,76.03,7603,KAB. MAMASA,76,76.03,76.03
449,76.02,7604,KAB. MAMUJU,76,76.02,76.02
450,76.01,7605,KAB. MAMUJU UTARA,76,76.01,76.01
451,76.06,7606,KAB. MAMUJU TENGAH,76,76.06,76.06
452,81.03,8101,KAB MALUKU TENGGARA BARAT,81,81.03,81.03
453,81.02,8102,KAB. MALUKU TENGGARA,81,81.02,81.02
454,81.01,8103,KAB. MALUKU TENGAH,81,81.01,81.01
455,81.04,8104,KAB. BURU,81,81.04,81.04
456,81.07,8105,KAB. KEPULAUAN ARU,81,81.07,81.07
457,81.06,8106,KAB. SERAM BAGIAN BARAT,81,81.06,81.06
458,81.05,8107,KAB. SERAM BAGIAN TIMUR,81,81.05,81.05
459,81.08,8108,KAB. MALUKU BARAT DAYA,81,81.08,81.08
460,81.09,8109,KAB. BURU SELATAN,81,81.09,81.09
461,81.71,8171,KOTA AMBON,81,81.71,81.71
462,81.72,8172,KOTA TUAL,81,81.72,81.72
463,82.01,8201,KAB. HALMAHERA BARAT,82,82.01,82.01
464,82.02,8202,KAB. HALMAHERA TENGAH,82,82.02,82.02
465,82.05,8203,KAB. KEPULAUAN SULA,82,82.05,82.05
466,82.04,8204,KAB. HALMAHERA SELATAN,82,82.04,82.04
467,82.03,8205,KAB. HALMAHERA UTARA,82,82.03,82.03
468,82.06,8206,KAB. HALMAHERA TIMUR,82,82.06,82.06
469,82.07,8207,KAB. PULAU MOROTAI,82,82.07,82.07
470,82.08,8208,KAB. PULAU TALIABU,82,82.08,82.08
471,82.71,8271,KOTA TERNATE,82,82.71,82.71
472,82.72,8272,KOTA TIDORE KEPULAUAN,82,82.72,82.72
473,92.03,9101,KAB. FAK FAK,92,92.03,92.03
474,92.08,9102,KAB. KAIMANA,92,92.08,92.08
475,92.07,9103,KAB. TELUK WONDAMA,92,92.07,92.07
476,92.06,9104,KAB. TELUK BINTUNI,92,92.06,92.06
477,92.02,9105,KAB. MANOKWARI,92,92.02,92.02
478,92.04,9106,KAB. SORONG SELATAN,92,92.04,92.04
479,92.01,9107,KAB. SORONG,92,92.01,92.01
480,92.05,9108,KAB. RAJA AMPAT,92,92.05,92.05
481,92.09,9109,KAB. TAMBRAUW,92,92.09,92.09
482,92.10,9110,KAB. MAYBRAT,92,92.10,92.1
483,92.11,9111,KAB. MANOKWARI SELATAN,92,92.11,92.11
484,92.12,9112,KAB. PEGUNUNGAN ARFAK,92,92.12,92.12
485,92.71,9171,KOTA SORONG,92,92.71,92.71
486,91.01,9401,KAB. MERAUKE,91,91.01,91.01
487,91.02,9402,KAB. JAYAWIJAYA,91,91.02,91.02
488,91.03,9403,KAB. JAYAPURA,91,91.03,91.03
489,91.04,9404,KAB. NABIRE,91,91.04,91.04
490,91.05,9408,KAB. KEPULAUAN YAPEN,91,91.05,91.05
491,91.06,9409,KAB. BIAK NUMFOR,91,91.06,91.06
492,91.08,9410,KAB. PANIAI,91,91.08,91.08
493,91.07,9411,KAB. PUNCAK JAYA,91,91.07,91.07
494,91.09,9412,KAB. MIMIKA,91,91.09,91.09
495,91.16,9413,KAB. BOVEN DIGOEL,91,91.16,91.16
496,91.17,9414,KAB. MAPPI,91,91.17,91.17
497,91.18,9415,KAB. ASMAT,91,91.18,91.18
498,91.13,9416,KAB. YAHUKIMO,91,91.13,91.13
499,91.12,9417,KAB PEGUNUNGAN BINTANG,91,91.12,91.12
500,91.14,9418,KAB. TOLIKARA,91,91.14,91.14
501,91.10,9419,KAB. SARMI,91,91.10,91.1
502,91.11,9420,KAB. KEEROM,91,91.11,91.11
503,91.15,9426,KAB. WAROPEN,91,91.15,91.15
504,91.19,9427,KAB. SUPIORI,91,91.19,91.19
505,91.20,9428,KAB. MAMBERAMO RAYA,91,91.20,91.2
506,91.24,9429,KAB. NDUGA,91,91.24,91.24
507,91.23,9430,KAB. LANNY JAYA,91,91.23,91.23
508,91.21,9431,KAB. MAMBERAMO TENGAH,91,91.21,91.21
509,91.22,9432,KAB. YALIMO,91,91.22,91.22
510,91.25,9433,KAB. PUNCAK,91,91.25,91.25
511,91.26,9434,KAB. DOGIYAI,91,91.26,91.26
512,91.27,9435,KAB. INTAN JAYA,91,91.27,91.27
513,91.28,9436,KAB. DEIYAI,91,91.28,91.28
514,91.71,9471,KOTA JAYAPURA,91,91.71,91.71
